1,2,3,4,5,6,Match,rScore,bScore,iElo1,iElo2,iElo3,iElo4,iElo5,iElo6,rElo,bElo,rOdds,bOdds,fElo1,fElo2,fElo3,fElo4,fElo5,fElo6,status1,status2,status3,status4,status5,status6
Luis1771,waxton,AdamD,Logan4476,FUNTyler,Eric7447,2241,193,168,1083.5418146495904,1421.8203625224355,1609.5171687886152,1592.5881514440337,704.063801204455,974.414580525156,1371.6264486535472,1090.3555110578816,0.92621041619652,0.0737895838034798,1086.5572299427386,1423.2322248569546,1610.929031123134,1591.1762891095127,701.8713820800352,973.001284468494,Luis1771_W,waxton_W,AdamD_W,Logan4476_L,FUNTyler_L,Eric7447_L
Javon,Rob533,waxton,FUNTyler,AdamD,Josh3128,2240,168,178,948.6593269252668,1408.089691104545,1434.5710148519868,683.939423093966,1596.7665164590642,1233.5207176446297,1263.7733442939327,1171.4088857325532,0.6965176395474021,0.3034823604525979,935.9029143449184,1395.339038752751,1421.8203625224355,704.063801204455,1609.5171687886152,1246.2722402552542,Javon_L,Rob533_L,waxton_L,FUNTyler_W,AdamD_W,Josh3128_W
Javon,Rob533,waxton,FUNTyler,AdamD,Josh3128,2239,199,187,942.5707725568592,1402.0040125365792,1428.485336295126,693.7064423578881,1602.852195015925,1239.606830690274,1257.6867071295217,1178.721822688029,0.6704558509476283,0.3295441490523717,948.6593269252668,1408.089691104545,1434.5710148519868,683.939423093966,1596.7665164590642,1233.5207176446297,Javon_W,Rob533_W,waxton_W,FUNTyler_L,AdamD_L,Josh3128_L
Javon,Rob533,waxton,FUNTyler,AdamD,Josh3128,2238,183,184,954.5926776993392,1414.0199781660428,1440.5013019016544,674.0872471501683,1590.8362294093963,1227.5899677155742,1269.704652589012,1164.171148091713,0.7209579363917098,0.2790420636082902,942.5707725568592,1402.0040125365792,1428.485336295126,693.7064423578881,1602.852195015925,1239.606830690274,Javon_L,Rob533_L,waxton_L,FUNTyler_W,AdamD_W,Josh3128_W
waxton,AdamD,Calvin5468,Logan4476,Javon,JAZBOY04,2237,161,128,1431.5498905814532,1581.8848180891953,937.0530043810784,1601.5395627642483,963.5487173864244,1334.0827660181535,1316.829237683909,1299.7236820562755,0.5383881690341089,0.4616118309658911,1440.5013019016544,1590.8362294093963,946.0168712002336,1592.5881514440337,954.5926776993392,1324.8535187342356,waxton_W,AdamD_W,Calvin5468_W,Logan4476_L,Javon_L,JAZBOY04_L
waxton,AdamD,Calvin5468,Logan4476,Javon,JAZBOY04,2236,180,189,1442.2213244081306,1592.5562519158727,947.7399704736588,1590.8681289375545,952.8715118901092,1323.0648649739126,1327.505848932554,1288.934835267192,0.5858719298442007,0.4141280701557993,1431.5498905814532,1581.8848180891953,937.0530043810784,1601.5395627642483,963.5487173864244,1334.0827660181535,waxton_L,AdamD_L,Calvin5468_L,Logan4476_W,Javon_W,JAZBOY04_W
waxton,AdamD,Calvin5468,Logan4476,Javon,JAZBOY04,2235,170,168,1434.57942352341,1584.914351031152,940.0864348707933,1598.5100298222874,960.517736145926,1330.9662932481328,1319.8600698084515,1296.6646864054487,0.5519691957040014,0.4480308042959986,1442.2213244081306,1592.5562519158727,947.7399704736588,1590.8681289375545,952.8715118901092,1323.0648649739126,waxton_W,AdamD_W,Calvin5468_W,Logan4476_L,Javon_L,JAZBOY04_L
Luis1771,waxton,Calvin5468,TREvan10695,FUNTyler,Rob533,2234,165,158,1077.563667951388,1431.8472388375124,937.3498990059528,777.4798848195805,678.6278210445028,1416.7521628573954,1148.9202685982843,957.619956240493,0.8482119618945757,0.1517880381054243,1083.5418146495904,1434.57942352341,940.0864348707933,774.7466217041659,674.0872471501683,1414.0199781660428,Luis1771_W,waxton_W,Calvin5468_W,TREvan10695_L,FUNTyler_L,Rob533_L
Luis1771,waxton,Calvin5468,TREvan10695,FUNTyler,Rob533,2233,161,154,1071.0693125580938,1428.9514986054478,934.4493348669992,780.3768206456772,683.5284204826255,1419.6479030955077,1144.8233820101802,961.1843814079368,0.8391255426630776,0.1608744573369224,1077.563667951388,1431.8472388375124,937.3498990059528,777.4798848195805,678.6278210445028,1416.7521628573954,Luis1771_W,waxton_W,Calvin5468_W,TREvan10695_L,FUNTyler_L,Rob533_L
Luis1771,waxton,Calvin5468,TREvan10695,FUNTyler,Rob533,2232,167,171,1106.7213242528546,1444.4528800616229,949.9777280373116,764.8687443993743,656.8007270337281,1404.1465216054685,1167.0506441172631,941.9386643461904,0.8833726807717733,0.1166273192282266,1071.0693125580938,1428.9514986054478,934.4493348669992,780.3768206456772,683.5284204826255,1419.6479030955077,Luis1771_L,waxton_L,Calvin5468_L,TREvan10695_W,FUNTyler_W,Rob533_W
Javon,waxton,AdamD,Logan4476,JAZBOY04,Aaron2689,2231,184,158,953.9215156184574,1437.860560766113,1578.3220317356422,1605.102349117809,1337.7927993676642,811.7390778324192,1323.3680360400708,1251.544742105964,0.656111367414636,0.3438886325853639,960.517736145926,1444.4528800616229,1584.914351031152,1598.5100298222874,1330.9662932481328,805.1440366982858,Javon_W,waxton_W,AdamD_W,Logan4476_L,JAZBOY04_L,Aaron2689_L
Javon,waxton,AdamD,Logan4476,JAZBOY04,Aaron2689,2230,171,182,966.9334508613076,1450.8644463199398,1591.325917289469,1592.0984635639586,1324.3056995044046,798.7295761156153,1336.3746048235723,1238.377913061326,0.7071181746297535,0.2928818253702465,953.9215156184574,1437.860560766113,1578.3220317356422,1605.102349117809,1337.7927993676642,811.7390778324192,Javon_L,waxton_L,AdamD_L,Logan4476_W,JAZBOY04_W,Aaron2689_W
Javon,waxton,AdamD,Logan4476,JAZBOY04,Aaron2689,2229,187,149,960.7485230716908,1444.6835207590295,1585.1449917285588,1598.2793891248805,1330.7268746171917,804.913293979262,1330.1923451864266,1244.6398525737782,0.6834126343194337,0.3165873656805663,966.9334508613076,1450.8644463199398,1591.325917289469,1592.0984635639586,1324.3056995044046,798.7295761156153,Javon_W,waxton_W,AdamD_W,Logan4476_L,JAZBOY04_L,Aaron2689_L
Javon,FUNTyler,Rob533,Dak346,waxton,Calvin5468,2228,175,168,944.7377809753764,628.6801544483733,1388.1466164513413,1228.4296382047692,1460.6834258765948,966.0067967844824,987.1881839583637,1218.373286955282,0.1111163823574905,0.8888836176425094,960.7485230716908,656.8007270337281,1404.1465216054685,1212.4285381931718,1444.6835207590295,949.9777280373116,Javon_W,FUNTyler_W,Rob533_W,Dak346_L,waxton_L,Calvin5468_L
Javon,FUNTyler,Rob533,Dak346,waxton,Calvin5468,2227,178,200,946.9378968665492,632.620878662348,1390.3451746929843,1226.230908220106,1458.4848676402069,963.804046709368,989.967983407294,1216.1732741898936,0.1156180059020178,0.8843819940979821,944.7377809753764,628.6801544483733,1388.1466164513413,1228.4296382047692,1460.6834258765948,966.0067967844824,Javon_L,FUNTyler_L,Rob533_L,Dak346_W,waxton_W,Calvin5468_W
Javon,FUNTyler,Rob533,Dak346,waxton,Calvin5468,2226,189,185,930.8877084208432,603.2886770250431,1374.3068721617196,1242.2705212662208,1474.5231701313708,979.8743357517462,969.4944192025354,1232.222675716446,0.0860299576071418,0.9139700423928582,946.9378968665492,632.620878662348,1390.3451746929843,1226.230908220106,1458.4848676402069,963.804046709368,Javon_W,FUNTyler_W,Rob533_W,Dak346_L,waxton_L,Calvin5468_L
Logan4476,TayLew9,Aaron2689,Javon,waxton,AdamD,2225,151,177,1604.8644921306975,1338.4029561181817,811.501508801618,924.2975005923428,1467.9380671255662,1578.5598887227543,1251.5896523501658,1323.5984854802211,0.3435121945082732,0.6564878054917267,1598.2793891248805,1331.8086902283728,804.913293979262,930.8877084208432,1474.5231701313708,1585.1449917285588,Logan4476_L,TayLew9_L,Aaron2689_L,Javon_W,waxton_W,AdamD_W
Logan4476,TayLew9,Aaron2689,Javon,waxton,AdamD,2224,144,180,1612.139859155064,1345.6889124351246,818.7804720666227,917.0162340650472,1460.6627001012148,1571.2845216984028,1258.8697478856038,1316.3211519548884,0.3736136517148459,0.626386348285154,1604.8644921306975,1338.4029561181817,811.501508801618,924.2975005923428,1467.9380671255662,1578.5598887227543,Logan4476_L,TayLew9_L,Aaron2689_L,Javon_W,waxton_W,AdamD_W
Logan4476,Javon,FUNTyler,Rob533,TayLew9,Dak346,2223,147,160,1613.601939138258,918.4795541978208,606.0184308706823,1372.8447921747047,1344.2246064496906,1240.8083163117,1046.0333080689204,1319.292571645365,0.0788683418805499,0.92113165811945,1612.139859155064,917.0162340650472,603.2886770250431,1374.3068721617196,1345.6889124351246,1242.2705212662208,Logan4476_L,Javon_L,FUNTyler_L,Rob533_W,TayLew9_W,Dak346_W
Logan4476,Javon,FUNTyler,Rob533,TayLew9,Dak346,2222,167,178,1615.094166598169,919.973105634582,608.8640199539,1371.352564710715,1342.7300025220666,1239.3159554330898,1047.9770973955503,1317.79950755529,0.0811435284642079,0.918856471535792,1613.601939138258,918.4795541978208,606.0184308706823,1372.8447921747047,1344.2246064496906,1240.8083163117,Logan4476_L,Javon_L,FUNTyler_L,Rob533_W,TayLew9_W,Dak346_W
Logan4476,Javon,Mongoose2811,FUNTyler,TayLew9,Dak346,2221,173,167,1610.029828938308,914.9040678385188,995.4347184554966,618.7328101673364,1347.8027766753053,1244.3807667311855,1173.4562050774412,1070.3054511912758,0.7166260337187035,0.2833739662812965,1615.094166598169,919.973105634582,1000.5198057508646,608.8640199539,1342.7300025220666,1239.3159554330898,Logan4476_W,Javon_W,Mongoose2811_W,FUNTyler_L,TayLew9_L,Dak346_L
Logan4476,Javon,Mongoose2811,FUNTyler,TayLew9,Dak346,2220,176,156,1604.182107268735,909.0506691949124,989.561934716035,630.3835024787567,1353.660688209976,1250.2290604760865,1167.5982370598942,1078.0910837216063,0.6910578881701115,0.3089421118298885,1610.029828938308,914.9040678385188,995.4347184554966,618.7328101673364,1347.8027766753053,1244.3807667311855,Logan4476_W,Javon_W,Mongoose2811_W,FUNTyler_L,TayLew9_L,Dak346_L
FUNTyler,Rob533,TayLew9,Dak346,Mongoose2811,Ricardo5193,2219,189,175,614.3732265323858,1363.4967689922337,1345.7905734593155,1258.0856600667412,997.4529482628002,963.5436138345292,1107.8868563279784,1073.0274073880234,0.5777496778571697,0.4222503221428303,630.3835024787567,1371.352564710715,1353.660688209976,1250.2290604760865,989.561934716035,955.6437144437144,FUNTyler_W,Rob533_W,TayLew9_W,Dak346_L,Mongoose2811_L,Ricardo5193_L
FUNTyler,Rob533,TayLew9,Dak346,Mongoose2811,Ricardo5193,2218,160,159,598.2877330330051,1355.784850901441,1338.0639516115234,1265.7984036282046,1005.201030417104,971.3008205784004,1097.3788451819898,1080.7667515412363,0.5372849159375493,0.4627150840624506,614.3732265323858,1363.4967689922337,1345.7905734593155,1258.0856600667412,997.4529482628002,963.5436138345292,FUNTyler_W,Rob533_W,TayLew9_W,Dak346_L,Mongoose2811_L,Ricardo5193_L
TayLew9,Rob533,Ricardo5193,Darre2655,FUNTyler,Mongoose2811,2217,206,174,1334.455788026048,1352.183869049151,967.677718459654,1547.0859808853422,605.9786073117947,1008.8196758267452,1218.105791844951,1053.961421341294,0.8140270119141012,0.1859729880858988,1338.0639516115234,1355.784850901441,971.3008205784004,1543.4849990443277,598.2877330330051,1005.201030417104,TayLew9_W,Rob533_W,Ricardo5193_W,Darre2655_L,FUNTyler_L,Mongoose2811_L
Mongoose2811,Rob533,waxton,Logan4476,Darre2655,FUNTyler,2216,159,158,1000.505340226004,1343.911976300487,1452.390807379643,1612.4539999903277,1555.357873606914,624.0778918940524,1265.6027079687112,1263.9632551637646,0.5036864367057068,0.4963135632942932,1008.8196758267452,1352.183869049151,1460.6627001012148,1604.182107268735,1547.0859808853422,605.9786073117947,Mongoose2811_W,Rob533_W,waxton_W,Logan4476_L,Darre2655_L,FUNTyler_L
Mongoose2811,Rob533,waxton,Logan4476,Darre2655,FUNTyler,2215,195,191,990.8295781204324,1334.287868032207,1442.7666991443364,1622.0781082256606,1564.981981842221,645.6621412447096,1255.9613817656584,1277.5740771041972,0.4515537653275276,0.5484462346724723,1000.505340226004,1343.911976300487,1452.390807379643,1612.4539999903277,1555.357873606914,624.0778918940524,Mongoose2811_W,Rob533_W,waxton_W,Logan4476_L,Darre2655_L,FUNTyler_L
Mongoose2811,Rob533,waxton,Logan4476,Darre2655,FUNTyler,2214,175,201,1000.5520597217688,1343.9560708299216,1452.434901907403,1612.409905462567,1555.3137790791543,623.4260019076664,1265.6476774863645,1263.716562149796,0.5043422320295493,0.4956577679704507,990.8295781204324,1334.287868032207,1442.7666991443364,1622.0781082256606,1564.981981842221,645.6621412447096,Mongoose2811_L,Rob533_L,waxton_L,Logan4476_W,Darre2655_W,FUNTyler_W
Darre2655,FUNTyler,Josh3128,Josh4910,JAZBOY04,waxton,2213,179,181,1557.5323930209431,628.6613871875353,1229.8087549723612,1271.1943223645144,1328.4180551301693,1450.2162879656146,1138.6675117269467,1349.942888486766,0.1300733160186916,0.8699266839813083,1555.3137790791543,623.4260019076664,1227.5899677155742,1273.4139385901387,1330.7268746171917,1452.434901907403,Darre2655_L,FUNTyler_L,Josh3128_L,Josh4910_W,JAZBOY04_W,waxton_W
Darre2655,FUNTyler,Josh3128,Josh4910,JAZBOY04,waxton,2212,150,197,1560.2359695388743,635.2103656914974,1232.5125524105297,1268.4894682607735,1325.5994958893468,1447.5127114476834,1142.6529625469673,1347.2005585326012,0.1370752042291012,0.8629247957708988,1557.5323930209431,628.6613871875353,1229.8087549723612,1271.1943223645144,1328.4180551301693,1450.2162879656146,Darre2655_L,FUNTyler_L,Josh3128_L,Josh4910_W,JAZBOY04_W,waxton_W
JAZBOY04,waxton,Josh3128,Josh4910,FUNTyler,Darre2655,2211,173,143,1322.0624611165929,1444.1263278422698,1229.1258793538768,1271.8775257680463,643.6350218610116,1563.622353144288,1331.7715561042464,1159.7116335911153,0.8245651388949732,0.1754348611050268,1325.5994958893468,1447.5127114476834,1232.5125524105297,1268.4894682607735,635.2103656914974,1560.2359695388743,JAZBOY04_W,waxton_W,Josh3128_W,Josh4910_L,FUNTyler_L,Darre2655_L
JAZBOY04,waxton,Josh3128,Josh4910,FUNTyler,Darre2655,2210,192,159,1318.25190941653,1440.485214961482,1225.484440924492,1275.5205213023814,652.9427284331504,1567.2634660250756,1328.0738551008346,1165.2422385868692,0.812232873283261,0.187767126716739,1322.0624611165929,1444.1263278422698,1229.1258793538768,1271.8775257680463,643.6350218610116,1563.622353144288,JAZBOY04_W,waxton_W,Josh3128_W,Josh4910_L,FUNTyler_L,Darre2655_L
Darre2655,JAZBOY04,waxton,Josh3128,TayLew9,Calvin5468,2209,198,157,1565.5187930933128,1316.4223115500645,1438.740542029719,1227.2292770254355,1336.2041006567745,981.6226483824728,1440.2272155576986,1181.685342021561,0.9109628084100614,0.0890371915899386,1567.2634660250756,1318.25190941653,1440.485214961482,1225.484440924492,1334.455788026048,979.8743357517462,Darre2655_W,JAZBOY04_W,waxton_W,Josh3128_L,TayLew9_L,Calvin5468_L
Darre2655,JAZBOY04,waxton,Josh3128,TayLew9,Calvin5468,2208,191,179,1563.8279842960994,1314.6454116795212,1437.0497332325062,1228.9202512323718,1337.89859913113,983.317146856828,1438.507709736042,1183.37866574011,0.9084414102582344,0.0915585897417655,1565.5187930933128,1316.4223115500645,1438.740542029719,1227.2292770254355,1336.2041006567745,981.6226483824728,Darre2655_W,JAZBOY04_W,waxton_W,Josh3128_L,TayLew9_L,Calvin5468_L
JAZBOY04,waxton,Calvin5468,Darre2655,TayLew9,Josh3128,2207,189,194,1319.285881617968,1441.455546895008,987.7330173796308,1559.4221706335975,1333.4827286083273,1224.5139867167434,1249.4914819642024,1372.4729619862228,0.2485886708914237,0.7514113291085762,1314.6454116795212,1437.0497332325062,983.317146856828,1563.8279842960994,1337.89859913113,1228.9202512323718,JAZBOY04_L,waxton_L,Calvin5468_L,Darre2655_W,TayLew9_W,Josh3128_W
JAZBOY04,waxton,Calvin5468,Darre2655,TayLew9,Josh3128,2206,189,196,1324.324240820599,1446.2280221263195,992.5168878227048,1554.649695402286,1328.6988581652531,1219.7410006334662,1254.356383589875,1367.696518067002,0.265137512850639,0.734862487149361,1319.285881617968,1441.455546895008,987.7330173796308,1559.4221706335975,1333.4827286083273,1224.5139867167434,JAZBOY04_L,waxton_L,Calvin5468_L,Darre2655_W,TayLew9_W,Josh3128_W
JAZBOY04,AdamD,Josh3128,TayLew9,waxton,Eric7447,2205,214,152,1318.6347709008703,1565.908354158137,1214.3642311346257,1334.0884531676634,1451.6041896665854,979.7964587458804,1366.3024520645442,1255.163033860043,0.7309878904630999,0.2690121095369001,1324.324240820599,1571.2845216984028,1219.7410006334662,1328.6988581652531,1446.2280221263195,974.414580525156,JAZBOY04_W,AdamD_W,Josh3128_W,TayLew9_L,waxton_L,Eric7447_L
JAZBOY04,AdamD,Josh3128,TayLew9,waxton,Eric7447,2204,200,180,1312.8307399600724,1560.437799307388,1208.8930355648622,1339.573300082146,1457.0747445173345,985.273091990908,1360.7205249441074,1260.6403788634627,0.7109840611481704,0.2890159388518296,1318.6347709008703,1565.908354158137,1214.3642311346257,1334.0884531676634,1451.6041896665854,979.7964587458804,JAZBOY04_W,AdamD_W,Josh3128_W,TayLew9_L,waxton_L,Eric7447_L
JAZBOY04,Dak346,Josh3128,Sam8373,waxton,AdamD,2203,137,162,1315.402171707461,1268.2159695505652,1211.310626975274,1427.2258677546158,1454.6574492546213,1558.020504044675,1264.9762560777667,1479.967940351304,0.1263375380195931,0.8736624619804069,1312.8307399600724,1265.7984036282046,1208.8930355648622,1435.5430254139046,1457.0747445173345,1560.437799307388,JAZBOY04_L,Dak346_L,Josh3128_L,Sam8373_W,waxton_W,AdamD_W
JAZBOY04,Dak346,Josh3128,Sam8373,waxton,AdamD,2202,188,214,1318.1389931571296,1270.781962808872,1213.8766485314673,1418.109904182839,1452.0917564938293,1555.4548112838827,1267.5992014991564,1475.2188239868503,0.1338394782764655,0.8661605217235344,1315.402171707461,1268.2159695505652,1211.310626975274,1427.2258677546158,1454.6574492546213,1558.020504044675,JAZBOY04_L,Dak346_L,Josh3128_L,Sam8373_W,waxton_W,AdamD_W
Darre2655,Dak346,Eric7447,SolubleApollo,Rob533,Hayter1023,2201,163,152,1543.5956021353052,1259.72651528272,974.2061510933546,1065.3895414886465,1355.0101641383403,1493.886939871929,1259.1760895037933,1304.7622151663052,0.3989065636744204,0.6010934363255795,1554.649695402286,1270.781962808872,985.273091990908,1054.1684386852253,1343.9560708299216,1482.832844706024,Darre2655_W,Dak346_W,Eric7447_W,SolubleApollo_L,Rob533_L,Hayter1023_L
Darre2655,Dak346,Eric7447,SolubleApollo,Rob533,Hayter1023,2200,166,158,1531.806909888277,1247.9363123061698,962.4031268076664,1077.3645394610255,1366.798856431594,1505.675634237282,1247.3821163340378,1316.6130100433004,0.3491686719929185,0.6508313280070814,1543.5956021353052,1259.72651528272,974.2061510933546,1065.3895414886465,1355.0101641383403,1493.886939871929,Darre2655_W,Dak346_W,Eric7447_W,SolubleApollo_L,Rob533_L,Hayter1023_L
Javon,TayLew9,AdamD,Mactar,waxton,Josh3128,2199,152,160,922.5518028573148,1353.0975957930516,1568.9422486834285,848.6809278847654,1438.6043190942837,1200.3874031547064,1281.530549111265,1162.557550044585,0.744615824233755,0.2553841757662449,909.0506691949124,1339.573300082146,1555.4548112838827,867.8606556434213,1452.0917564938293,1213.8766485314673,Javon_L,TayLew9_L,AdamD_L,Mactar_W,waxton_W,Josh3128_W
Javon,TayLew9,AdamD,Mactar,waxton,Josh3128,2198,154,156,936.057522607362,1366.6275507432867,1582.4336375908415,829.2335115403253,1425.11293018687,1186.8941225022795,1295.0395703138302,1147.0801880764916,0.7909756897454883,0.2090243102545117,922.5518028573148,1353.0975957930516,1568.9422486834285,848.6809278847654,1438.6043190942837,1200.3874031547064,Javon_L,TayLew9_L,AdamD_L,Mactar_W,waxton_W,Josh3128_W
Javon,TayLew9,AdamD,Mactar,waxton,Josh3128,2197,189,113,931.5352507680366,1362.096790876848,1577.9163849211495,835.836776373412,1429.6301828565622,1191.4120377282056,1290.516142188678,1152.29299898606,0.7761282323305784,0.2238717676694216,936.057522607362,1366.6275507432867,1582.4336375908415,829.2335115403253,1425.11293018687,1186.8941225022795,Javon_W,TayLew9_W,AdamD_W,Mactar_L,waxton_L,Josh3128_L
